,Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Cleaned_Address,Address_Mean_Price,Address_Mean_Price(USD)
1067,64,2,1,1,1,Southern Janatabad,2050000000.0,68333.33,southern janatabad,3178451612.903226,105948.38731182796
1068,64,2,1,1,0,Jeyhoon,1500000000.0,50000.0,jeyhoon,1748100000.0,58270.00021978022
1069,95,2,1,1,0,Northern Janatabad,3900000000.0,130000.0,northern janatabad,3288333333.3333335,109611.11090909092
1070,97,2,1,1,1,Pardis,770000000.0,25666.67,pardis,777821917.8082192,25927.39732876712
1071,136,3,1,1,1,Persian Gulf Martyrs Lake,4300000000.0,143333.33,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
1072,70,1,1,1,1,West Ferdows Boulevard,2400000000.0,80000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
1073,85,2,1,1,1,Qazvin Imamzadeh Hassan,1507000000.0,50233.33,qazvin imamzadeh hassan,1559545454.5454545,51984.84909090909
1074,105,2,1,1,1,Pardis,950000000.0,31666.67,pardis,777821917.8082192,25927.39732876712
1075,50,1,1,0,1,North Program Organization,1900000000.0,63333.33,north program organization,5394807692.307693,179826.92307692306
1076,57,1,1,1,1,Southern Program Organization,2750000000.0,91666.67,southern program organization,2809565217.3913045,93652.17434782608
1077,121,3,1,1,1,Pardis,610000000.0,20333.33,pardis,777821917.8082192,25927.39732876712
1078,95,2,1,1,1,West Ferdows Boulevard,3300000000.0,110000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
1079,65,2,1,1,1,West Ferdows Boulevard,2380000000.0,79333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
1080,100,2,0,1,0,Tehransar,2000000000.0,66666.67,tehransar,2148750000.0,71625.00125
1081,128,3,1,1,1,Kook,3950000000.0,131666.67,kook,8662444444.444445,288748.1466666667
1082,93,2,1,1,1,Gheitarieh,6000000000.0,200000.0,gheitarieh,10745539568.345324,358184.6525179856
1083,75,2,1,1,1,Qazvin Imamzadeh Hassan,1275000000.0,42500.0,qazvin imamzadeh hassan,1559545454.5454545,51984.84909090909
1084,133,4,1,1,0,Jeyhoon,4700000000.0,156666.67,jeyhoon,1748100000.0,58270.00021978022
1085,100,2,1,1,1,Northern Janatabad,4450000000.0,148333.33,northern janatabad,3288333333.3333335,109611.11090909092
1086,140,3,1,1,1,Persian Gulf Martyrs Lake,4800000000.0,160000.0,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
1087,92,2,1,1,1,Central Janatabad,3570000000.0,119000.0,central janatabad,3488611111.111111,116287.03677777779
1088,120,2,1,1,0,Amirabad,4500000000.0,150000.0,amirabad,4117857142.857143,137261.90357142856
1089,45,1,1,1,0,Jeyhoon,1030000000.0,34333.33,jeyhoon,1748100000.0,58270.00021978022
1090,130,2,1,1,0,Gheitarieh,6890000000.0,229666.67,gheitarieh,10745539568.345324,358184.6525179856
1091,95,2,0,1,1,Nawab,2185000000.0,72833.33,nawab,1442500000.0,48083.33
1092,150,3,0,0,0,Gheitarieh,10500000000.0,350000.0,gheitarieh,10745539568.345324,358184.6525179856
1093,72,2,1,1,1,Qazvin Imamzadeh Hassan,1206000000.0,40200.0,qazvin imamzadeh hassan,1559545454.5454545,51984.84909090909
1094,60,1,1,1,1,Central Janatabad,3350000000.0,111666.67,central janatabad,3488611111.111111,116287.03677777779
1095,190,3,1,1,1,Dorous,12000000000.0,400000.0,dorous,13670833333.333334,455694.445
1096,125,2,1,1,1,Shahrake Gharb,9750000000.0,325000.0,shahrake gharb,11969881355.932203,398996.04508474574
1097,90,2,1,1,1,North Program Organization,3420000000.0,114000.0,north program organization,5394807692.307693,179826.92307692306
1098,105,2,1,1,1,Shahr-e-Ziba,4100000000.0,136666.67,shahr-e-ziba,3103889908.2568808,103462.99724770641
1099,90,2,1,1,1,Shahran,2850000000.0,95000.0,shahran,2985753846.1538463,99525.1286923077
1100,102,2,1,1,1,Southern Janatabad,5600000000.0,186666.67,southern janatabad,3178451612.903226,105948.38731182796
1101,50,1,1,1,1,Ostad Moein,1500000000.0,50000.0,ostad moein,1926878048.7804878,64229.26865853659
1102,66,2,1,1,0,Punak,2250000000.0,75000.0,punak,3728304347.826087,124276.81161490682
1103,125,3,1,1,1,Yousef Abad,8750000000.0,291666.67,yousef abad,7031973684.210526,234399.12315789473
1104,132,3,1,1,1,Parand,2050000000.0,68333.33,parand,523590551.18110234,17453.01874015748
1105,103,2,1,1,1,Central Janatabad,4300000000.0,143333.33,central janatabad,3488611111.111111,116287.03677777779
1106,270,5,1,1,0,Yousef Abad,13500000000.0,450000.0,yousef abad,7031973684.210526,234399.12315789473
1107,130,2,1,1,1,Shahran,4180000000.0,139333.33,shahran,2985753846.1538463,99525.1286923077
1108,77,2,1,1,0,,2020000000.0,67333.33,nan,2213435217.3913045,73781.17391304347
1109,71,1,1,1,1,,2300000000.0,76666.67,nan,2213435217.3913045,73781.17391304347
1110,160,3,1,1,1,Amirabad,8320000000.0,277333.33,amirabad,4117857142.857143,137261.90357142856
1111,110,2,1,1,1,Shahran,3410000000.0,113666.67,shahran,2985753846.1538463,99525.1286923077
1112,75,2,1,1,1,Shahran,1980000000.0,66000.0,shahran,2985753846.1538463,99525.1286923077
1113,75,2,1,1,1,Shahran,2400000000.0,80000.0,shahran,2985753846.1538463,99525.1286923077
1114,85,2,1,1,1,Northern Suhrawardi,4500000000.0,150000.0,northern suhrawardi,5675000000.0,189166.6675
1115,225,3,1,1,1,Heravi,15750000000.0,525000.0,heravi,8061869565.217391,268728.98521739134
1116,130,3,1,1,1,Saadat Abad,8500000000.0,283333.33,saadat abad,9488759689.922482,316291.9895348837
1117,73,2,1,1,1,Qazvin Imamzadeh Hassan,1679000000.0,55966.67,qazvin imamzadeh hassan,1559545454.5454545,51984.84909090909
1118,95,2,1,1,1,Saadat Abad,5500000000.0,183333.33,saadat abad,9488759689.922482,316291.9895348837
1119,250,4,1,1,0,Shahrake Gharb,35000000000.0,1166666.67,shahrake gharb,11969881355.932203,398996.04508474574
1120,65,2,1,1,1,Salsabil,1750000000.0,58333.33,salsabil,1397009166.6666667,46566.97266666666
1121,64,2,1,1,1,Azarbaijan,2090000000.0,69666.67,azarbaijan,2350416666.6666665,78347.2225
1122,94,2,1,1,1,Villa,4130000000.0,137666.67,villa,4130000000.0,137666.67
1123,110,2,1,1,1,Pardis,375000000.0,12500.0,pardis,777821917.8082192,25927.39732876712
1124,105,2,1,1,1,Pardis,550000000.0,18333.33,pardis,777821917.8082192,25927.39732876712
1125,145,3,1,1,1,Heravi,9000000000.0,300000.0,heravi,8061869565.217391,268728.98521739134
1126,105,2,1,1,1,Pardis,875000000.0,29166.67,pardis,777821917.8082192,25927.39732876712
1127,120,2,1,1,1,Farmanieh,12000000000.0,400000.0,farmanieh,20917280701.754387,697242.6898245614
1128,100,2,1,1,1,Hakimiyeh,3100000000.0,103333.33,hakimiyeh,3126000000.0,104199.99799999999
1129,115,2,1,1,1,Water Organization,3800000000.0,126666.67,water organization,3100000000.0,103333.335
1130,100,2,0,1,1,Shahr-e-Ziba,3300000000.0,110000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
1131,63,1,1,1,1,Ostad Moein,1280000000.0,42666.67,ostad moein,1926878048.7804878,64229.26865853659
1132,55,1,0,0,0,West Ferdows Boulevard,1900000000.0,63333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
1133,220,3,1,1,1,Heravi,15400000000.0,513333.33,heravi,8061869565.217391,268728.98521739134
1134,123,3,1,1,1,Nezamabad,3300000000.0,110000.0,nezamabad,2067500000.0,68916.66500000001
1135,81,2,1,1,1,Qazvin Imamzadeh Hassan,1420000000.0,47333.33,qazvin imamzadeh hassan,1559545454.5454545,51984.84909090909
1136,130,3,1,1,1,Jeyhoon,2800000000.0,93333.33,jeyhoon,1748100000.0,58270.00021978022
1137,108,2,1,1,1,Pasdaran,7700000000.0,256666.67,pasdaran,9288954545.454546,309631.8181818182
1138,135,3,1,1,1,Qasr-od-Dasht,2950000000.0,98333.33,qasr-od-dasht,1514571428.5714285,50485.71392857143
1139,82,2,1,1,1,West Ferdows Boulevard,3500000000.0,116666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
1140,120,2,1,1,1,Southern Program Organization,4250000000.0,141666.67,southern program organization,2809565217.3913045,93652.17434782608
1141,303,3,1,1,1,Ajudaniye,30000000000.0,1000000.0,ajudaniye,16660000000.0,555333.334
1142,200,3,1,1,1,Ozgol,18000000000.0,600000.0,ozgol,7692700000.0,256423.333
1143,50,1,1,1,1,Shahran,1850000000.0,61666.67,shahran,2985753846.1538463,99525.1286923077
1144,80,2,1,1,1,Shahran,3550000000.0,118333.33,shahran,2985753846.1538463,99525.1286923077
1145,100,2,1,1,1,Pardis,1100000000.0,36666.67,pardis,777821917.8082192,25927.39732876712
1146,85,2,1,1,1,Shahran,2380000000.0,79333.33,shahran,2985753846.1538463,99525.1286923077
1147,44,1,1,1,0,Shahran,1390000000.0,46333.33,shahran,2985753846.1538463,99525.1286923077
1148,115,2,1,1,1,Tajrish,8200000000.0,273333.33,tajrish,7991666666.666667,266388.88833333337
1149,75,2,1,1,1,North Program Organization,2930000000.0,97666.67,north program organization,5394807692.307693,179826.92307692306
1150,65,1,1,1,1,Shahran,2220000000.0,74000.0,shahran,2985753846.1538463,99525.1286923077
1151,86,2,1,1,1,Central Janatabad,3480000000.0,116000.0,central janatabad,3488611111.111111,116287.03677777779
1152,106,2,1,1,1,Yousef Abad,5700000000.0,190000.0,yousef abad,7031973684.210526,234399.12315789473
1153,203,3,1,1,1,Zaferanieh,36000000000.0,1200000.0,zaferanieh,23575148148.148148,785838.2714814814
1154,92,2,1,1,1,Shahr-e-Ziba,2700000000.0,90000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
1155,62,1,1,1,1,Southern Program Organization,2170000000.0,72333.33,southern program organization,2809565217.3913045,93652.17434782608
1156,92,2,1,1,1,Pasdaran,6700000000.0,223333.33,pasdaran,9288954545.454546,309631.8181818182
1157,180,3,1,1,1,Pasdaran,9900000000.0,330000.0,pasdaran,9288954545.454546,309631.8181818182
1158,85,2,1,1,1,Central Janatabad,3150000000.0,105000.0,central janatabad,3488611111.111111,116287.03677777779
1159,60,1,1,1,1,Saadat Abad,3300000000.0,110000.0,saadat abad,9488759689.922482,316291.9895348837
1160,100,2,1,1,1,East Ferdows Boulevard,3400000000.0,113333.33,east ferdows boulevard,3854716216.216216,128490.54027027027
1161,100,2,1,1,1,Northern Janatabad,5100000000.0,170000.0,northern janatabad,3288333333.3333335,109611.11090909092
1162,121,2,1,1,1,Garden of Saba,7500000000.0,250000.0,garden of saba,6544000000.0,218133.33500000002
1163,63,1,1,1,1,Farmanieh,5600000000.0,186666.67,farmanieh,20917280701.754387,697242.6898245614
1164,98,2,1,1,1,West Ferdows Boulevard,4400000000.0,146666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
1165,67,2,1,1,1,Pasdaran,3500000000.0,116666.67,pasdaran,9288954545.454546,309631.8181818182
1166,87,2,1,1,1,West Ferdows Boulevard,2830000000.0,94333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
1167,115,3,1,1,1,Pasdaran,5300000000.0,176666.67,pasdaran,9288954545.454546,309631.8181818182
1168,49,1,0,0,1,Punak,2300000000.0,76666.67,punak,3728304347.826087,124276.81161490682
1169,40,0,0,1,0,Ostad Moein,650000000.0,21666.67,ostad moein,1926878048.7804878,64229.26865853659
1170,130,3,1,1,1,Yousef Abad,8000000000.0,266666.67,yousef abad,7031973684.210526,234399.12315789473
1171,144,3,1,1,0,Pasdaran,8000000000.0,266666.67,pasdaran,9288954545.454546,309631.8181818182
1172,66,2,1,1,1,Ostad Moein,1585000000.0,52833.33,ostad moein,1926878048.7804878,64229.26865853659
1173,53,1,1,1,1,Southern Janatabad,2430000000.0,81000.0,southern janatabad,3178451612.903226,105948.38731182796
1174,88,2,1,1,1,Central Janatabad,3400000000.0,113333.33,central janatabad,3488611111.111111,116287.03677777779
1175,105,2,1,1,1,Southern Janatabad,3900000000.0,130000.0,southern janatabad,3178451612.903226,105948.38731182796
1176,90,2,1,1,1,Qalandari,6560000000.0,218666.67,qalandari,7586000000.0,252866.667
1177,125,2,1,1,1,Dezashib,11250000000.0,375000.0,dezashib,11860000000.0,395333.33222222223
1178,75,2,1,1,1,Tarasht,2150000000.0,71666.67,tarasht,3539166666.6666665,117972.22166666666
1179,170,3,1,1,1,Niavaran,17000000000.0,566666.67,niavaran,19893205882.35294,663106.8627941177
1180,204,3,1,1,1,Elahieh,32640000000.0,1088000.0,elahieh,26786352941.17647,892878.4305882353
1181,95,2,1,1,1,Feiz Garden,3600000000.0,120000.0,feiz garden,3056315789.4736843,101877.19315789473
1182,54,1,1,1,0,Andisheh,500000000.0,16666.67,andisheh,1877592771.0843372,62586.42602409639
1183,98,2,1,1,1,Shahr-e-Ziba,3220000000.0,107333.33,shahr-e-ziba,3103889908.2568808,103462.99724770641
1184,90,2,1,1,1,Feiz Garden,3600000000.0,120000.0,feiz garden,3056315789.4736843,101877.19315789473
1185,97,2,1,1,1,Feiz Garden,3800000000.0,126666.67,feiz garden,3056315789.4736843,101877.19315789473
1186,71,2,1,1,1,East Ferdows Boulevard,2530000000.0,84333.33,east ferdows boulevard,3854716216.216216,128490.54027027027
1187,150,3,1,1,1,Shahrake Gharb,12000000000.0,400000.0,shahrake gharb,11969881355.932203,398996.04508474574
1188,116,3,1,1,1,Pasdaran,8100000000.0,270000.0,pasdaran,9288954545.454546,309631.8181818182
1189,120,2,1,1,1,Saadat Abad,8600000000.0,286666.67,saadat abad,9488759689.922482,316291.9895348837
1190,79,2,1,1,1,West Ferdows Boulevard,2400000000.0,80000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
1191,79,2,1,1,1,West Ferdows Boulevard,3100000000.0,103333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
1192,135,2,1,1,1,Dorous,10000000000.0,333333.33,dorous,13670833333.333334,455694.445
1193,110,2,1,1,1,West Ferdows Boulevard,3950000000.0,131666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
1194,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
1195,110,3,1,1,1,Shahr-e-Ziba,4700000000.0,156666.67,shahr-e-ziba,3103889908.2568808,103462.99724770641
1196,87,2,1,1,1,West Ferdows Boulevard,3800000000.0,126666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
1197,75,2,1,1,1,Punak,3750000000.0,125000.0,punak,3728304347.826087,124276.81161490682
1198,108,2,1,1,1,West Ferdows Boulevard,3950000000.0,131666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
1199,110,2,1,1,1,Central Janatabad,5700000000.0,190000.0,central janatabad,3488611111.111111,116287.03677777779
1200,100,2,1,1,1,Shahr-e-Ziba,5100000000.0,170000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
1201,63,1,1,1,1,Ostad Moein,1280000000.0,42666.67,ostad moein,1926878048.7804878,64229.26865853659
1202,140,3,1,1,1,Shahrake Gharb,9200000000.0,306666.67,shahrake gharb,11969881355.932203,398996.04508474574
1203,72,2,1,1,0,Southern Janatabad,2113000000.0,70433.33,southern janatabad,3178451612.903226,105948.38731182796
1204,73,2,1,1,0,Southern Janatabad,2108000000.0,70266.67,southern janatabad,3178451612.903226,105948.38731182796
1205,145,3,1,1,1,Dezashib,12325000000.0,410833.33,dezashib,11860000000.0,395333.33222222223
1206,75,2,1,1,0,Northern Janatabad,2385000000.0,79500.0,northern janatabad,3288333333.3333335,109611.11090909092
1207,92,2,1,1,1,Yousef Abad,6300000000.0,210000.0,yousef abad,7031973684.210526,234399.12315789473
1208,80,2,1,1,1,Si Metri Ji,2220000000.0,74000.0,si metri ji,1685260869.5652175,56175.36217391305
1209,127,2,1,1,1,Ekhtiarieh,8890000000.0,296333.33,ekhtiarieh,8390975609.756098,279699.18780487805
1210,66,2,1,1,1,Ostad Moein,1585000000.0,52833.33,ostad moein,1926878048.7804878,64229.26865853659
1211,74,2,1,1,1,Yousef Abad,3920000000.0,130666.67,yousef abad,7031973684.210526,234399.12315789473
1212,105,3,1,1,1,Parand,1260000000.0,42000.0,parand,523590551.18110234,17453.01874015748
1213,112,3,1,1,0,Parand,1400000000.0,46666.67,parand,523590551.18110234,17453.01874015748
1214,120,2,1,1,1,Shahrake Gharb,7500000000.0,250000.0,shahrake gharb,11969881355.932203,398996.04508474574
1215,123,3,1,1,1,Pardis,500000000.0,16666.67,pardis,777821917.8082192,25927.39732876712
1216,140,3,1,1,1,Shahrake Gharb,10000000000.0,333333.33,shahrake gharb,11969881355.932203,398996.04508474574
1217,63,1,1,1,1,Punak,3500000000.0,116666.67,punak,3728304347.826087,124276.81161490682
1218,56,1,1,1,1,Punak,1950000000.0,65000.0,punak,3728304347.826087,124276.81161490682
1219,105,2,1,1,1,Feiz Garden,4350000000.0,145000.0,feiz garden,3056315789.4736843,101877.19315789473
1220,97,2,1,1,1,Yousef Abad,5000000000.0,166666.67,yousef abad,7031973684.210526,234399.12315789473
1221,140,3,1,1,1,Jordan,9200000000.0,306666.67,jordan,9302166666.666666,310072.22277777776
1222,60,2,1,1,0,Central Janatabad,1650000000.0,55000.0,central janatabad,3488611111.111111,116287.03677777779
1223,100,2,1,1,1,Pardis,500000000.0,16666.67,pardis,777821917.8082192,25927.39732876712
1224,54,1,0,1,1,Punak,2000000000.0,66666.67,punak,3728304347.826087,124276.81161490682
1225,90,2,1,1,1,Ekhtiarieh,6000000000.0,200000.0,ekhtiarieh,8390975609.756098,279699.18780487805
1226,92,2,1,1,1,Feiz Garden,3950000000.0,131666.67,feiz garden,3056315789.4736843,101877.19315789473
1227,65,2,0,1,0,Feiz Garden,1900000000.0,63333.33,feiz garden,3056315789.4736843,101877.19315789473
1228,76,2,1,1,1,Andisheh,896000000.0,29866.67,andisheh,1877592771.0843372,62586.42602409639
1229,72,2,1,1,1,Southern Janatabad,2600000000.0,86666.67,southern janatabad,3178451612.903226,105948.38731182796
1230,135,3,1,1,1,Farmanieh,11500000000.0,383333.33,farmanieh,20917280701.754387,697242.6898245614
1231,54,1,0,1,1,Punak,2000000000.0,66666.67,punak,3728304347.826087,124276.81161490682
1232,87,2,1,1,1,Pardis,500000000.0,16666.67,pardis,777821917.8082192,25927.39732876712
1233,255,3,1,1,1,Farmanieh,26000000000.0,866666.67,farmanieh,20917280701.754387,697242.6898245614
1234,100,2,1,1,0,Yousef Abad,4300000000.0,143333.33,yousef abad,7031973684.210526,234399.12315789473
1235,194,2,1,1,1,Niavaran,19845000000.0,661500.0,niavaran,19893205882.35294,663106.8627941177
1237,160,3,1,1,1,Saadat Abad,13500000000.0,450000.0,saadat abad,9488759689.922482,316291.9895348837
1238,98,2,1,1,1,Gheitarieh,6958000000.0,231933.33,gheitarieh,10745539568.345324,358184.6525179856
1239,133,3,0,0,0,Andisheh,1600000000.0,53333.33,andisheh,1877592771.0843372,62586.42602409639
1240,108,2,1,1,1,West Ferdows Boulevard,5616000000.0,187200.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
1241,76,2,1,1,1,Shahr-e-Ziba,2800000000.0,93333.33,shahr-e-ziba,3103889908.2568808,103462.99724770641
1242,73,2,1,1,1,Razi,1230000000.0,41000.0,razi,1339000000.0,44633.33428571428
1243,76,2,1,1,1,Southern Program Organization,3150000000.0,105000.0,southern program organization,2809565217.3913045,93652.17434782608
1244,80,2,1,1,1,Southern Program Organization,3680000000.0,122666.67,southern program organization,2809565217.3913045,93652.17434782608
1245,92,2,1,1,1,Gheitarieh,6600000000.0,220000.0,gheitarieh,10745539568.345324,358184.6525179856
1246,130,2,1,1,1,Qalandari,8500000000.0,283333.33,qalandari,7586000000.0,252866.667
1247,71,2,1,1,1,Azari,1640000000.0,54666.67,azari,1640000000.0,54666.67
1248,56,1,1,1,1,Shahran,1900000000.0,63333.33,shahran,2985753846.1538463,99525.1286923077
1249,105,2,1,1,1,Pardis,890000000.0,29666.67,pardis,777821917.8082192,25927.39732876712
1250,110,2,1,1,1,West Ferdows Boulevard,3750000000.0,125000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
1251,93,2,1,1,1,Central Janatabad,4370000000.0,145666.67,central janatabad,3488611111.111111,116287.03677777779
1252,179,3,1,1,1,Pasdaran,9645000000.0,321500.0,pasdaran,9288954545.454546,309631.8181818182
1253,100,2,1,1,1,Gholhak,6200000000.0,206666.67,gholhak,6800000000.0,226666.667
1254,110,3,1,1,1,Saadat Abad,5200000000.0,173333.33,saadat abad,9488759689.922482,316291.9895348837
1255,98,2,1,1,1,Northern Janatabad,4850000000.0,161666.67,northern janatabad,3288333333.3333335,109611.11090909092
1256,101,2,1,1,1,Saadat Abad,5550000000.0,185000.0,saadat abad,9488759689.922482,316291.9895348837
1257,105,2,1,1,1,Pardis,800000000.0,26666.67,pardis,777821917.8082192,25927.39732876712
1258,157,3,1,1,1,Heravi,9850000000.0,328333.33,heravi,8061869565.217391,268728.98521739134
1259,180,3,1,1,1,Pasdaran,9900000000.0,330000.0,pasdaran,9288954545.454546,309631.8181818182
1260,90,2,1,1,1,Qazvin Imamzadeh Hassan,1620000000.0,54000.0,qazvin imamzadeh hassan,1559545454.5454545,51984.84909090909
1261,97,2,1,1,1,Pardis,760000000.0,25333.33,pardis,777821917.8082192,25927.39732876712
